ID_Unico;Titulo;Autor;Categoria;Anio_Escritura;Numero_Paginas;Calificacion_Usuarios;Stock_Disponible
5baa1710-81b3;El Aliento de las Almas de Plomo;Morgana Flamel;Alquimia Teórica;1589;1466;2,74;21
e92c75e1-0e9b;La Esencia de la Quintaesencia;Aurelius Sterling;Alquimia Teórica;1474;680;1,43;37
07022ced-4823;Espejos de la Quintaesencia;Morgana Grimoire;Botánica Arcana;1609;1150;3,36;49
e245920d-e03f;Tratado de el Azufre Sagrado;Balthazar Grimoire;Filosofía Prohibida;2016;135;2,58;5
e3a37803-6acc;Sombras sobre el Mercurio Rojo;Elara Grimoire;Historia de la Piedra;1396;1236;2,46;42
4e54aa9f-0b6b;Sombras sobre las Almas de Plomo;Caspian Vance;Filosofía Prohibida;1659;680;1,37;29
89d7af2d-bb96;El Aliento de la Quintaesencia;Balthazar Crowley;Alquimia Teórica;1547;478;1,36;49
5466f815-e2ac;Tratado de las Almas de Plomo;Morgana Crowley;Transmutación Metálica;1547;384;1,09;45
d86f7bf2-9894;Códice de la Quintaesencia;Elara Nightshade;Filosofía Prohibida;1464;598;1,43;11
8a2d9cb6-24f7;Espejos de la Quintaesencia;Aurelius Flamel;Filosofía Prohibida;1658;669;2,88;15
0b226f53-9b8d;Vórtice de el Azufre Sagrado;Thalric Grimoire;Historia de la Piedra;1956;1455;3,9;6
ba7bd4e9-16c6;El Enigma de el Azufre Sagrado;Isolde Nightshade;Botánica Arcana;1371;731;1,74;8
2c579903-169d;Códice de la Transmutación Infinitas;Balthazar Flamel;Alquimia Teórica;1513;592;2,03;31
9da2be0e-eb9c;Vórtice de las Almas de Plomo;Balthazar Grimoire;Historia de la Piedra;1221;1019;2,94;22
5fc2969f-1625;La Esencia de las Almas de Plomo;Morgana Nightshade;Transmutación Metálica;1844;341;4,38;41
d89f4683-2a65;El Aliento de la Quintaesencia;Morgana Vance;Alquimia Teórica;2010;349;2,2;17
95745a71-2b55;Códice de la Transmutación Infinitas;Elara Nightshade;Alquimia Teórica;1581;314;2;28
89c3ad10-6a3b;La Esencia de la Transmutación Infinitas;Aurelius Blackwood;Botánica Arcana;1408;1486;1,76;25
327b719b-337f;Espejos de las Almas de Plomo;Isolde Crowley;Transmutación Metálica;1264;827;2,05;48
95055c30-c0a1;Códice de la Transmutación Infinitas;Seraphine Crowley;Transmutación Metálica;1369;1309;4,43;3
bc5d93fd-637b;La Esencia de la Transmutación Infinitas;Morgana Nightshade;Transmutación Metálica;1152;1442;4,84;0
e20e6653-01ab;El Enigma de las Almas de Plomo;Seraphine Sterling;Botánica Arcana;1520;1201;1,79;49
2df35cc7-0e5c;Códice de el Sol Negro;Thalric Grimoire;Alquimia Teórica;1427;1302;4,28;36
1a2a0ef8-ac0b;Tratado de el Sol Negro;Elara Sterling;Historia de la Piedra;1924;1382;3,37;27
b70b511f-b383;Tratado de las Almas de Plomo;Isolde Crowley;Botánica Arcana;1150;729;2,51;5
3b66d2d9-0ce8;Tratado de las Almas de Plomo;Isolde Nightshade;Filosofía Prohibida;1164;1308;3,92;15
a0d8826e-a09f;Sombras sobre las Almas de Plomo;Isolde Sterling;Transmutación Metálica;1373;1171;4,1;17
60949e52-61d5;Vórtice de el Mercurio Rojo;Aurelius Vance;Alquimia Teórica;1703;551;2,66;40
25544312-bea4;Tratado de la Quintaesencia;Aurelius Blackwood;Alquimia Teórica;1516;376;3,88;50
d3a83618-4046;Vórtice de el Azufre Sagrado;Balthazar Nightshade;Alquimia Teórica;1112;1274;4,38;20
6c0f0e95-7bde;Códice de el Sol Negro;Balthazar Flamel;Filosofía Prohibida;1670;1439;1,98;4
8cdc397b-f8ab;Espejos de el Azufre Sagrado;Morgana Grimoire;Historia de la Piedra;1153;1364;3,55;33
0f81fa35-b6fe;El Aliento de las Almas de Plomo;Morgana Crowley;Historia de la Piedra;1567;1172;3,42;27
7269cdd5-984a;La Esencia de la Transmutación Infinitas;Caspian Sterling;Alquimia Teórica;2019;1345;4,14;39
0d6c0a73-ae69;Tratado de la Quintaesencia;Elara Vance;Filosofía Prohibida;1294;946;2,49;13
2edfdb09-f2e8;Vórtice de las Almas de Plomo;Isolde Grimoire;Filosofía Prohibida;1546;363;2,94;50
5bc8f035-d7ba;El Enigma de la Quintaesencia;Balthazar Sterling;Transmutación Metálica;1740;256;3,09;17
661105dd-44e4;Vórtice de el Sol Negro;Isolde Blackwood;Botánica Arcana;2017;264;2,32;42
6fba8db0-ad43;Sombras sobre la Transmutación Infinitas;Isolde Sterling;Transmutación Metálica;1150;910;2;45
2195aaba-c21b;Códice de las Almas de Plomo;Isolde Flamel;Filosofía Prohibida;1601;1481;4,2;40
5e2ca939-2580;Tratado de el Azufre Sagrado;Balthazar Crowley;Botánica Arcana;1328;987;3,45;47
1a27f054-9a1e;El Aliento de el Azufre Sagrado;Aurelius Crowley;Transmutación Metálica;1154;516;3,97;37
b53f156d-42b5;Códice de las Almas de Plomo;Elara Nightshade;Alquimia Teórica;1641;589;4,52;37
bc71b8f3-4270;Vórtice de las Almas de Plomo;Seraphine Blackwood;Filosofía Prohibida;1516;612;1,15;36
e0ce05f1-d431;Vórtice de el Mercurio Rojo;Elara Blackwood;Filosofía Prohibida;1736;479;4,35;37
7b7bd65d-3303;Tratado de la Transmutación Infinitas;Isolde Vance;Transmutación Metálica;1797;177;3,39;19
8d8e5c8e-cb7e;El Enigma de la Quintaesencia;Isolde Blackwood;Alquimia Teórica;1897;1055;1,69;18
90427d3a-2a48;El Aliento de el Mercurio Rojo;Isolde Crowley;Botánica Arcana;1426;730;2,89;28
fbfc0caf-24e1;Espejos de el Sol Negro;Balthazar Vance;Alquimia Teórica;1689;1156;4,33;46
4070e5a4-3e74;Espejos de el Mercurio Rojo;Balthazar Flamel;Filosofía Prohibida;1900;140;1,89;8
01dfdecb-340f;Vórtice de la Quintaesencia;Isolde Nightshade;Alquimia Teórica;1296;582;1,65;35
fcc0520f-fec8;El Enigma de la Transmutación Infinitas;Balthazar Crowley;Alquimia Teórica;1293;1165;1,2;37
a8cece42-f780;El Enigma de el Azufre Sagrado;Isolde Crowley;Filosofía Prohibida;1927;880;4,39;1
2e5c2a84-56e7;Sombras sobre el Sol Negro;Elara Nightshade;Botánica Arcana;1544;736;2,34;45
b43b5dab-8645;El Aliento de las Almas de Plomo;Isolde Crowley;Filosofía Prohibida;1352;1411;1,14;46
ad558471-cffa;Tratado de la Quintaesencia;Isolde Vance;Historia de la Piedra;1269;407;1,29;24
64a9d330-cb41;Tratado de la Transmutación Infinitas;Caspian Blackwood;Alquimia Teórica;1278;474;1,38;4
ec20108d-2240;La Esencia de el Mercurio Rojo;Morgana Sterling;Alquimia Teórica;1463;700;1,37;1
0d868b5c-8eb7;Espejos de el Azufre Sagrado;Balthazar Nightshade;Alquimia Teórica;1898;1132;2,73;32
c4d0abc7-2e8d;Sombras sobre la Quintaesencia;Thalric Vance;Transmutación Metálica;1677;1271;1,29;42
a31c38a4-bde4;Espejos de el Azufre Sagrado;Seraphine Crowley;Alquimia Teórica;1813;1121;4,37;13
6cca0195-16d0;Vórtice de el Azufre Sagrado;Caspian Sterling;Botánica Arcana;1905;405;4,76;16
a1a43a1c-32f9;Códice de la Transmutación Infinitas;Morgana Nightshade;Filosofía Prohibida;1583;975;1,17;47
22444631-bb26;Códice de el Azufre Sagrado;Thalric Nightshade;Transmutación Metálica;1334;870;4,94;3
0ca3660e-c4de;La Esencia de la Quintaesencia;Seraphine Crowley;Filosofía Prohibida;1788;795;4,78;50
84953ef0-bdf0;Sombras sobre el Azufre Sagrado;Caspian Flamel;Botánica Arcana;1477;735;2,98;20
7c93136e-2ea5;La Esencia de la Transmutación Infinitas;Thalric Flamel;Filosofía Prohibida;1383;1406;3,63;22
a196a84f-f4c5;Códice de el Mercurio Rojo;Isolde Grimoire;Historia de la Piedra;1183;1330;1,29;33
85d3ef27-082b;Códice de la Quintaesencia;Balthazar Vance;Botánica Arcana;1361;1415;4,38;29
993239d1-671c;Vórtice de el Sol Negro;Morgana Nightshade;Historia de la Piedra;1712;1475;4,35;18
82addc38-3c64;La Esencia de las Almas de Plomo;Morgana Grimoire;Filosofía Prohibida;1117;443;1,22;38
70bb6459-79e4;Tratado de el Mercurio Rojo;Caspian Nightshade;Historia de la Piedra;1589;1030;4,06;26
2497feeb-7547;Espejos de la Transmutación Infinitas;Balthazar Blackwood;Botánica Arcana;1651;1030;3,94;13
cb66bad1-9d13;El Enigma de el Mercurio Rojo;Morgana Crowley;Botánica Arcana;1134;585;2,92;16
1cfaf10f-dfc3;El Enigma de las Almas de Plomo;Aurelius Flamel;Botánica Arcana;1209;396;3,88;24
36a02b57-d56b;Vórtice de la Quintaesencia;Morgana Nightshade;Alquimia Teórica;1152;969;1,81;1
3b24dc55-4d18;El Enigma de las Almas de Plomo;Morgana Crowley;Filosofía Prohibida;1612;947;2,96;17
28ff4913-ff07;Vórtice de el Azufre Sagrado;Isolde Grimoire;Alquimia Teórica;1967;192;1,24;19
616bba1e-237d;Sombras sobre las Almas de Plomo;Isolde Sterling;Filosofía Prohibida;1809;1045;4,51;37
14293c4b-70b7;Vórtice de las Almas de Plomo;Isolde Blackwood;Historia de la Piedra;1843;882;2,85;10
22e09f04-3f3b;La Esencia de la Transmutación Infinitas;Morgana Sterling;Filosofía Prohibida;1903;118;1,8;1
47590f00-a5cc;Sombras sobre la Quintaesencia;Elara Sterling;Transmutación Metálica;1866;1195;1,86;38
4ade6b28-9f8a;Sombras sobre el Azufre Sagrado;Thalric Crowley;Filosofía Prohibida;1543;1263;1,33;1
cb094d33-1f3d;El Aliento de el Azufre Sagrado;Caspian Flamel;Historia de la Piedra;1791;521;2,7;27
ed242c9b-cb08;Códice de el Azufre Sagrado;Thalric Nightshade;Transmutación Metálica;1579;151;1,07;36
099fcc1c-8997;El Enigma de el Azufre Sagrado;Aurelius Blackwood;Botánica Arcana;1404;244;4,53;40
8690f821-2f00;El Enigma de el Sol Negro;Aurelius Grimoire;Botánica Arcana;1973;1479;4,93;42
ae9cf6c1-9ba2;El Enigma de el Sol Negro;Aurelius Grimoire;Historia de la Piedra;1141;481;1,98;39
57719352-997b;Tratado de el Sol Negro;Balthazar Crowley;Botánica Arcana;1488;1183;1,75;6
23050366-0682;Códice de el Azufre Sagrado;Balthazar Blackwood;Alquimia Teórica;1948;746;2,28;10
0a01a01e-636d;Códice de la Quintaesencia;Morgana Flamel;Botánica Arcana;1597;866;3,7;41
58195258-2bd8;Códice de la Quintaesencia;Aurelius Blackwood;Alquimia Teórica;1287;1205;2,09;20
9b921054-c186;La Esencia de el Mercurio Rojo;Seraphine Blackwood;Alquimia Teórica;1902;1069;4,77;38
d3d9acbe-0b49;Espejos de la Transmutación Infinitas;Caspian Vance;Historia de la Piedra;1891;1364;2,56;19
0a494862-739c;Tratado de el Azufre Sagrado;Thalric Flamel;Alquimia Teórica;1629;995;2,02;22
7771fc45-ace4;Vórtice de la Quintaesencia;Morgana Sterling;Alquimia Teórica;1909;1364;1,61;26
18ba3c09-5b33;Vórtice de las Almas de Plomo;Elara Nightshade;Filosofía Prohibida;1189;1482;2,42;15
bb27daaf-a211;El Aliento de las Almas de Plomo;Aurelius Crowley;Botánica Arcana;1616;269;2,78;43
86efbbf6-afd6;El Enigma de la Transmutación Infinitas;Balthazar Crowley;Transmutación Metálica;1424;96;2,41;46
47d047e2-2166;Códice de las Almas de Plomo;Seraphine Sterling;Alquimia Teórica;1598;316;4,18;3
0aedc8c6-b666;Vórtice de el Sol Negro;Caspian Blackwood;Botánica Arcana;1589;1086;4,34;45
baeb842c-c562;Espejos de la Quintaesencia;Aurelius Sterling;Historia de la Piedra;1758;287;4,34;40
12520fea-3306;Sombras sobre el Sol Negro;Elara Vance;Historia de la Piedra;1891;525;3,11;27
425f6837-8a46;El Aliento de el Mercurio Rojo;Elara Flamel;Botánica Arcana;1391;441;1,86;14
2f035323-5e6f;Espejos de el Mercurio Rojo;Elara Blackwood;Alquimia Teórica;1865;157;4,45;8
cc98f14b-d529;Tratado de la Quintaesencia;Seraphine Vance;Historia de la Piedra;1356;932;2,69;39
df47c46c-2c91;Tratado de la Quintaesencia;Isolde Grimoire;Alquimia Teórica;1556;1453;4,05;30
14ec7f28-c0a1;Espejos de el Azufre Sagrado;Thalric Nightshade;Filosofía Prohibida;1399;706;4,1;2
627bc2e2-4ccb;Espejos de el Mercurio Rojo;Morgana Flamel;Alquimia Teórica;1579;800;1,85;25
b3a6cd4f-0a65;El Enigma de el Azufre Sagrado;Elara Blackwood;Botánica Arcana;1945;751;1,38;31
21e8d948-ef74;La Esencia de el Sol Negro;Seraphine Nightshade;Historia de la Piedra;1268;1278;2,76;29
77d2cbd2-69bf;Espejos de las Almas de Plomo;Thalric Sterling;Alquimia Teórica;1336;477;4,79;15
33a1339d-1915;El Enigma de la Transmutación Infinitas;Isolde Nightshade;Transmutación Metálica;1114;1374;1,27;19
92fc12ee-de18;Tratado de la Transmutación Infinitas;Thalric Grimoire;Alquimia Teórica;1991;686;4,72;23
cb38fb08-ebdd;Sombras sobre el Sol Negro;Elara Crowley;Historia de la Piedra;1132;863;1,58;13
5668c68d-535b;Espejos de la Quintaesencia;Isolde Nightshade;Filosofía Prohibida;1616;822;2,3;14
2c2dd56d-92bb;El Aliento de el Sol Negro;Morgana Sterling;Botánica Arcana;1687;470;1,81;32
56030b91-e44d;Códice de el Azufre Sagrado;Balthazar Crowley;Filosofía Prohibida;1100;380;3,95;15
bda05c8c-f7cb;Espejos de el Azufre Sagrado;Thalric Vance;Alquimia Teórica;1614;560;2,06;1
d818c27f-75ce;El Aliento de las Almas de Plomo;Elara Flamel;Transmutación Metálica;1178;1355;1,92;40
277f45a9-6568;Espejos de el Sol Negro;Balthazar Flamel;Alquimia Teórica;1440;688;4,25;27
6eb5c508-0313;El Aliento de el Mercurio Rojo;Seraphine Flamel;Filosofía Prohibida;1103;1291;2,65;14
51b1d6bf-28e3;Espejos de las Almas de Plomo;Caspian Blackwood;Transmutación Metálica;1378;95;2,75;11
51bb5716-4b15;La Esencia de las Almas de Plomo;Morgana Vance;Botánica Arcana;1519;480;1,62;2
f56ed189-5192;Espejos de la Quintaesencia;Balthazar Grimoire;Filosofía Prohibida;1320;1129;3,07;50
6532638f-164b;Vórtice de el Azufre Sagrado;Morgana Vance;Historia de la Piedra;1338;340;2,01;5
087d2444-0b71;Espejos de la Transmutación Infinitas;Seraphine Flamel;Transmutación Metálica;1527;673;3,32;27
596cf471-f787;El Aliento de las Almas de Plomo;Caspian Flamel;Transmutación Metálica;1530;240;3,02;15
cbb5b3d4-74a2;Espejos de la Transmutación Infinitas;Isolde Nightshade;Filosofía Prohibida;1752;113;4,14;27
cf01da34-d319;Códice de el Mercurio Rojo;Elara Nightshade;Historia de la Piedra;1360;1329;1,51;7
1c6a110a-fee3;Códice de el Sol Negro;Elara Blackwood;Filosofía Prohibida;1484;291;2,76;13
088a9115-e1d4;El Aliento de la Quintaesencia;Aurelius Crowley;Botánica Arcana;1867;1028;1,96;0
9a948711-f6b4;El Enigma de el Mercurio Rojo;Morgana Flamel;Botánica Arcana;2023;816;2,48;16
700bc2b1-599e;Códice de la Quintaesencia;Seraphine Sterling;Filosofía Prohibida;1794;1273;3,48;43
06f32883-8732;Sombras sobre la Transmutación Infinitas;Caspian Nightshade;Botánica Arcana;1839;1149;4,64;5
a106ae7d-a1a3;Sombras sobre el Sol Negro;Isolde Vance;Transmutación Metálica;1583;166;4;44
07d36373-32a6;El Enigma de el Mercurio Rojo;Elara Flamel;Historia de la Piedra;1554;758;2,2;34
0ecd596e-25a7;El Aliento de el Azufre Sagrado;Balthazar Vance;Transmutación Metálica;1783;204;3,81;10
35b90692-fb4e;La Esencia de el Sol Negro;Morgana Vance;Botánica Arcana;1542;190;2,45;22
54dee7b7-352b;La Esencia de la Quintaesencia;Balthazar Vance;Alquimia Teórica;1445;881;2,12;13
8845e7eb-0dee;Espejos de el Azufre Sagrado;Seraphine Nightshade;Transmutación Metálica;1641;1348;1,37;25
b35d18af-418c;El Aliento de las Almas de Plomo;Caspian Sterling;Filosofía Prohibida;1450;1428;2,04;6
16824368-487c;Códice de el Sol Negro;Balthazar Grimoire;Transmutación Metálica;1147;276;2,85;50
b635e303-2e66;Tratado de las Almas de Plomo;Thalric Vance;Filosofía Prohibida;1101;442;1,81;2
49a8f30b-2bed;Espejos de la Quintaesencia;Isolde Grimoire;Filosofía Prohibida;1913;1223;2,33;27
531b25be-6399;Sombras sobre las Almas de Plomo;Caspian Grimoire;Historia de la Piedra;1981;886;3,76;20
3251eb90-0262;Sombras sobre las Almas de Plomo;Aurelius Vance;Filosofía Prohibida;1655;994;1,88;8
118bcbbb-8e2a;Códice de el Sol Negro;Morgana Sterling;Botánica Arcana;1523;147;2,35;9
6dcbb1b3-63ea;Sombras sobre la Transmutación Infinitas;Caspian Grimoire;Historia de la Piedra;1781;1038;2,37;15
340ac7d3-5909;Sombras sobre el Azufre Sagrado;Seraphine Flamel;Filosofía Prohibida;1178;159;4,21;33
92b033a4-d1af;Sombras sobre las Almas de Plomo;Thalric Crowley;Botánica Arcana;1200;1256;1,99;17
7a60f8af-2998;Tratado de el Azufre Sagrado;Isolde Grimoire;Historia de la Piedra;1974;846;2,89;31
3cf0ca31-8f7a;El Aliento de la Quintaesencia;Elara Grimoire;Transmutación Metálica;1735;1077;2,25;39
711daaab-9a0f;Tratado de el Sol Negro;Balthazar Vance;Historia de la Piedra;1192;475;4,44;9
b1d86a89-e78e;La Esencia de el Sol Negro;Seraphine Crowley;Botánica Arcana;1694;364;2,27;11
b325f5c6-0435;Tratado de la Quintaesencia;Thalric Blackwood;Alquimia Teórica;1624;360;3,06;35
72d49d92-85f2;Códice de la Quintaesencia;Aurelius Nightshade;Alquimia Teórica;1513;745;3,56;21
b1061672-6883;Espejos de la Transmutación Infinitas;Morgana Vance;Filosofía Prohibida;1363;1432;3,48;49
f506d848-26ae;El Enigma de la Quintaesencia;Caspian Crowley;Transmutación Metálica;1887;667;3,19;21
dc52f239-8807;Vórtice de el Sol Negro;Elara Grimoire;Filosofía Prohibida;1164;1214;2,8;16
6e660b61-ee90;Espejos de la Transmutación Infinitas;Isolde Grimoire;Transmutación Metálica;1375;1289;4,25;7
deb8cd7d-8c9f;El Enigma de la Quintaesencia;Balthazar Flamel;Alquimia Teórica;1629;267;1,93;5
82f1cffa-1e6e;Códice de la Quintaesencia;Caspian Nightshade;Filosofía Prohibida;1830;1424;2,51;21
d2568733-283f;La Esencia de la Transmutación Infinitas;Morgana Vance;Alquimia Teórica;1954;235;4,07;43
a171ec5b-589e;Espejos de el Azufre Sagrado;Seraphine Blackwood;Botánica Arcana;1203;130;1,04;47
3873b6a2-aadf;El Aliento de el Sol Negro;Caspian Crowley;Botánica Arcana;1660;576;1,21;43
725735ff-a529;El Aliento de el Mercurio Rojo;Caspian Nightshade;Historia de la Piedra;1113;920;2,03;33
179c8a69-337c;Sombras sobre el Azufre Sagrado;Elara Crowley;Historia de la Piedra;1128;1016;3,13;24
a122b9d1-5c1f;Tratado de el Mercurio Rojo;Morgana Vance;Alquimia Teórica;1176;981;4,27;47
5d2c364a-69ba;Sombras sobre las Almas de Plomo;Isolde Nightshade;Historia de la Piedra;1740;1256;4,08;30
ce3564ee-4b04;Sombras sobre el Azufre Sagrado;Aurelius Vance;Alquimia Teórica;1111;297;3,35;47
84acf18a-a591;Sombras sobre las Almas de Plomo;Isolde Blackwood;Botánica Arcana;1276;1344;3,03;39
8b794e01-64e8;El Enigma de las Almas de Plomo;Caspian Crowley;Filosofía Prohibida;1413;840;1,92;31
4abcf834-44fa;El Aliento de el Mercurio Rojo;Aurelius Grimoire;Filosofía Prohibida;1692;446;2,99;36
7ae466ee-685d;Vórtice de el Azufre Sagrado;Caspian Sterling;Botánica Arcana;1491;1405;4,87;34
0c2842d2-f4c8;Espejos de el Mercurio Rojo;Morgana Vance;Transmutación Metálica;1192;1119;1,57;19
07889596-1194;Sombras sobre el Sol Negro;Morgana Vance;Historia de la Piedra;1764;412;4,36;50
a4e4f1b6-8bd6;La Esencia de el Mercurio Rojo;Morgana Sterling;Botánica Arcana;1329;383;3,62;30
03a8d195-67b5;Tratado de la Transmutación Infinitas;Seraphine Sterling;Transmutación Metálica;1494;606;2,18;39
933f0227-9342;Códice de la Quintaesencia;Aurelius Blackwood;Transmutación Metálica;1680;902;4,65;37
c904efec-0de7;El Aliento de la Quintaesencia;Caspian Vance;Filosofía Prohibida;1301;701;2,68;11
8e823e04-7943;Vórtice de las Almas de Plomo;Caspian Nightshade;Historia de la Piedra;1151;1498;3,94;25
f34c033d-4a06;La Esencia de la Quintaesencia;Thalric Flamel;Filosofía Prohibida;1903;847;3,8;14
d1eafd84-ea8a;Códice de el Mercurio Rojo;Thalric Nightshade;Alquimia Teórica;1403;698;4,78;1
935c0f5f-4d4a;Códice de el Azufre Sagrado;Seraphine Grimoire;Filosofía Prohibida;1892;1003;4,6;39
9fe9cf7c-68bd;Espejos de el Azufre Sagrado;Caspian Crowley;Alquimia Teórica;1962;993;4,58;32
397ff229-5a15;Espejos de la Transmutación Infinitas;Seraphine Crowley;Filosofía Prohibida;1899;1023;3,45;48
457c4ceb-db09;El Aliento de las Almas de Plomo;Morgana Vance;Historia de la Piedra;1479;1439;4,96;33
b4d8557b-fc7a;Códice de las Almas de Plomo;Thalric Blackwood;Alquimia Teórica;1820;1089;3,87;25
cda36d5a-f4d2;Vórtice de las Almas de Plomo;Morgana Flamel;Botánica Arcana;1604;197;4,7;35
82730b4b-a4b4;El Enigma de la Quintaesencia;Thalric Grimoire;Alquimia Teórica;1839;103;2,07;17
c0121199-0f16;El Aliento de el Mercurio Rojo;Caspian Grimoire;Alquimia Teórica;1964;435;1,39;0
90c6fee2-f179;Vórtice de las Almas de Plomo;Thalric Grimoire;Historia de la Piedra;1941;897;1;46
3ac96672-3150;Vórtice de el Mercurio Rojo;Balthazar Crowley;Alquimia Teórica;1220;698;2,44;6
c7d62252-883c;Espejos de el Mercurio Rojo;Aurelius Sterling;Botánica Arcana;1758;973;2,63;42
0533c77a-2450;El Enigma de la Transmutación Infinitas;Thalric Sterling;Alquimia Teórica;1684;1259;3,01;41
28967698-efe4;La Esencia de el Azufre Sagrado;Aurelius Crowley;Filosofía Prohibida;1718;1361;1,58;16
e08e5161-5d4e;Códice de el Mercurio Rojo;Thalric Sterling;Transmutación Metálica;1782;519;1,75;11
660a9c9a-7c3d;Tratado de la Quintaesencia;Elara Vance;Alquimia Teórica;1507;1485;4,34;48
51cf9596-a822;Tratado de el Sol Negro;Seraphine Nightshade;Filosofía Prohibida;1455;81;1,16;49
8daf858a-2e1a;Espejos de el Sol Negro;Balthazar Vance;Botánica Arcana;1661;1489;1,9;20
44bf3518-f93b;La Esencia de el Azufre Sagrado;Seraphine Sterling;Filosofía Prohibida;1330;984;4,97;24
0092129c-7453;El Aliento de el Mercurio Rojo;Morgana Crowley;Alquimia Teórica;1571;664;4,22;23
a8492e1b-4998;El Aliento de la Quintaesencia;Thalric Sterling;Alquimia Teórica;1474;671;3,77;25
4ffb0471-018e;Vórtice de la Quintaesencia;Morgana Blackwood;Transmutación Metálica;1446;1391;1,73;37
97b3c737-8f46;Espejos de el Sol Negro;Morgana Blackwood;Historia de la Piedra;1936;1154;1,71;28
e2c353d7-5c3a;Tratado de la Transmutación Infinitas;Balthazar Grimoire;Historia de la Piedra;1591;1220;2,31;30
54bd8cbb-213c;La Esencia de el Azufre Sagrado;Elara Vance;Historia de la Piedra;1443;588;4,68;6
41b64095-f543;Códice de el Mercurio Rojo;Isolde Crowley;Historia de la Piedra;1445;283;1,28;16
38b4ecb8-25cb;Vórtice de las Almas de Plomo;Caspian Sterling;Filosofía Prohibida;1407;1389;3,48;10
